route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,direction_name,wheelchair_accessible
900,Weekday,304__14806_Timetable_-_2021-10,Oshawa,0,14806_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
392,Weekday,3050__3125_Timetable_-_2021-10,B - Whitby Station,0,3125_Timetable_-_2021-10,100.0.1304096132_Timetable_-_2021-10,Eastbound,1
420,Weekday,3051__12023_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,12023_Timetable_-_2021-10,100.0.1304097621_Timetable_-_2021-10,Northbound,1
905,Weekday,3052__3136_Timetable_-_2021-10,Whitby Station,1,3136_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
920,Post-Secondary,3053__12014_Timetable_-_2021-10,Pickering Parkway Terminal,1,12014_Timetable_-_2021-10,100.0.1304096954_Timetable_-_2021-10,Westbound,1
920,Saturday,3054__62009_Timetable_-_2021-10,McCowan Station,1,62009_Timetable_-_2021-10,100.0.1304096958_Timetable_-_2021-10,Westbound,1
920,Sunday,3055__72009_Timetable_-_2021-10,McCowan Station,1,72009_Timetable_-_2021-10,100.0.1304096958_Timetable_-_2021-10,Westbound,1
411,Weekday,3056__14009_Timetable_-_2021-10,Oshawa Centre Terminal,1,14009_Timetable_-_2021-10,100.0.1378733061_Timetable_-_2021-10,Westbound,1
905,Saturday,3057__3625_Timetable_-_2021-10,A - Harmony Terminal,0,3625_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
411,Saturday,3058__64005_Timetable_-_2021-10,Oshawa Centre Terminal,1,64005_Timetable_-_2021-10,100.0.1378733061_Timetable_-_2021-10,Westbound,1
905,Weekday,3059__3130_Timetable_-_2021-10,A - Harmony Terminal,0,3130_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
900,Weekday,305__14911_Timetable_-_2021-10,Oshawa,0,14911_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
407,Weekday,3060__14015_Timetable_-_2021-10,C - Harmony Terminal via Nonquon,0,14015_Timetable_-_2021-10,100.0.1046829531_Timetable_-_2021-10,Northbound,1
407,Sunday,3061__74007_Timetable_-_2021-10,C - Harmony Terminal via Nonquon,0,74007_Timetable_-_2021-10,100.0.1046829531_Timetable_-_2021-10,Northbound,1
407,Saturday,3062__64008_Timetable_-_2021-10,C - Harmony Terminal via Nonquon,0,64008_Timetable_-_2021-10,100.0.1046829531_Timetable_-_2021-10,Northbound,1
920,Weekday,3063__12025_Timetable_-_2021-10,Simcoe & Founders,0,12025_Timetable_-_2021-10,100.0.1304096951_Timetable_-_2021-10,Eastbound,1
920,Weekday,3064__12016_Timetable_-_2021-10,Pickering Parkway Terminal,1,12016_Timetable_-_2021-10,100.0.1304096954_Timetable_-_2021-10,Westbound,1
920,Weekday,3065__12017_Timetable_-_2021-10,McCowan Station,1,12017_Timetable_-_2021-10,100.0.1304096952_Timetable_-_2021-10,Westbound,1
407,Weekday,3066__14014_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,14014_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
407,Saturday,3067__64007_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,64007_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
407,Sunday,3068__74003_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,74003_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
411,Saturday,3069__64005_Timetable_-_2021-10,Farewell & Raleigh,0,64005_Timetable_-_2021-10,100.0.1378733063_Timetable_-_2021-10,Eastbound,1
N1,Weekday,306__12911_Timetable_-_2021-10,Harmony Terminal,0,12911_Timetable_-_2021-10,100.0.1306700975_Timetable_-_2021-10,Eastbound,1
420,Weekday,3070__12025_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,12025_Timetable_-_2021-10,100.0.1304097621_Timetable_-_2021-10,Northbound,1
920,Saturday,3071__62012_Timetable_-_2021-10,McCowan Station,1,62012_Timetable_-_2021-10,100.0.1304096958_Timetable_-_2021-10,Westbound,1
920,Sunday,3072__72012_Timetable_-_2021-10,McCowan Station,1,72012_Timetable_-_2021-10,100.0.1304096958_Timetable_-_2021-10,Westbound,1
411,Weekday,3073__14010_Timetable_-_2021-10,Oshawa Centre Terminal,1,14010_Timetable_-_2021-10,100.0.1378733061_Timetable_-_2021-10,Westbound,1
905,Saturday,3074__3624_Timetable_-_2021-10,A - Harmony Terminal,0,3624_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
407,Weekday,3075__14018_Timetable_-_2021-10,Farewell & Raleigh,1,14018_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
407,Saturday,3076__64012_Timetable_-_2021-10,Farewell & Raleigh,1,64012_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
407,Sunday,3077__74006_Timetable_-_2021-10,Farewell & Raleigh,1,74006_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
905,Weekday,3078__3132_Timetable_-_2021-10,A - Harmony Terminal,0,3132_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
407,Weekday,3079__14014_Timetable_-_2021-10,Harmony Terminal,0,14014_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
900,Weekday,307__14912_Timetable_-_2021-10,Oshawa,0,14912_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
407,Saturday,3080__64007_Timetable_-_2021-10,Harmony Terminal,0,64007_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
407,Sunday,3081__74003_Timetable_-_2021-10,Harmony Terminal,0,74003_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
920,Weekday,3082__12031_Timetable_-_2021-10,Simcoe & Founders,0,12031_Timetable_-_2021-10,100.0.1304096951_Timetable_-_2021-10,Eastbound,1
920,Weekday,3083__12023_Timetable_-_2021-10,Pickering Parkway Terminal,1,12023_Timetable_-_2021-10,100.0.1304096954_Timetable_-_2021-10,Westbound,1
392,Weekday,3084__3125_Timetable_-_2021-10,Ontario Shores,1,3125_Timetable_-_2021-10,100.0.1304096131_Timetable_-_2021-10,Westbound,1
905,Saturday,3085__3625_Timetable_-_2021-10,Whitby Station,1,3625_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
411,Weekday,3086__14010_Timetable_-_2021-10,Farewell & Raleigh,0,14010_Timetable_-_2021-10,100.0.1378733063_Timetable_-_2021-10,Eastbound,1
905,Weekday,3087__3130_Timetable_-_2021-10,Whitby Station,1,3130_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
420,Weekday,3088__12031_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,12031_Timetable_-_2021-10,100.0.1304097621_Timetable_-_2021-10,Northbound,1
392,Weekday,3089__3125_Timetable_-_2021-10,B - Whitby Station,0,3125_Timetable_-_2021-10,100.0.1304096134_Timetable_-_2021-10,Eastbound,1
900,Weekday,308__14804_Timetable_-_2021-10,Oshawa,0,14804_Timetable_-_2021-10,100.0.995817755_Timetable_-_2021-10,Eastbound,1
411,Weekday,3090__14012_Timetable_-_2021-10,Oshawa Centre Terminal,1,14012_Timetable_-_2021-10,100.0.1378733061_Timetable_-_2021-10,Westbound,1
407,Sunday,3091__74006_Timetable_-_2021-10,Harmony Terminal,0,74006_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
407,Saturday,3092__64012_Timetable_-_2021-10,Harmony Terminal,0,64012_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
407,Weekday,3093__14018_Timetable_-_2021-10,Harmony Terminal,0,14018_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
920,Weekday,3094__12035_Timetable_-_2021-10,Simcoe & Founders,0,12035_Timetable_-_2021-10,100.0.1304096951_Timetable_-_2021-10,Eastbound,1
920,Weekday,3095__12025_Timetable_-_2021-10,Pickering Parkway Terminal,1,12025_Timetable_-_2021-10,100.0.1304096954_Timetable_-_2021-10,Westbound,1
407,Weekday,3096__14020_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,14020_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
407,Saturday,3097__64016_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,64016_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
407,Sunday,3098__74012_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,74012_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
905,Saturday,3099__3624_Timetable_-_2021-10,Whitby Station,1,3624_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
N1,Saturday,309__62906_Timetable_-_2021-10,Centennial Circle,1,62906_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
411,Weekday,3100__14012_Timetable_-_2021-10,Farewell & Raleigh,0,14012_Timetable_-_2021-10,100.0.1378733063_Timetable_-_2021-10,Eastbound,1
905,Weekday,3101__3132_Timetable_-_2021-10,Whitby Station,1,3132_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
420,Weekday,3102__12035_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,12035_Timetable_-_2021-10,100.0.1304097621_Timetable_-_2021-10,Northbound,1
905,Saturday,3103__3627_Timetable_-_2021-10,A - Harmony Terminal,0,3627_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
407,Weekday,3104__14017_Timetable_-_2021-10,Farewell & Raleigh,1,14017_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
407,Saturday,3105__64010_Timetable_-_2021-10,Farewell & Raleigh,1,64010_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
407,Sunday,3106__74010_Timetable_-_2021-10,Farewell & Raleigh,1,74010_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
905,Weekday,3107__3137_Timetable_-_2021-10,A - Harmony Terminal,0,3137_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
407,Saturday,3108__64016_Timetable_-_2021-10,Harmony Terminal,0,64016_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
407,Sunday,3109__74012_Timetable_-_2021-10,Harmony Terminal,0,74012_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
N1,Sunday,310__72904_Timetable_-_2021-10,Centennial Circle,1,72904_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
407,Weekday,3110__14020_Timetable_-_2021-10,Harmony Terminal,0,14020_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
920,Weekday,3111__12023_Timetable_-_2021-10,Simcoe & Founders,0,12023_Timetable_-_2021-10,100.0.1304096953_Timetable_-_2021-10,Eastbound,1
920,Weekday,3112__12031_Timetable_-_2021-10,Pickering Parkway Terminal,1,12031_Timetable_-_2021-10,100.0.1304096954_Timetable_-_2021-10,Westbound,1
420,Weekday,3113__12023_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,12023_Timetable_-_2021-10,100.0.1304097621_Timetable_-_2021-10,Northbound,1
905,Saturday,3114__3626_Timetable_-_2021-10,A - Harmony Terminal,0,3626_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
407,Sunday,3115__74010_Timetable_-_2021-10,Harmony Terminal,0,74010_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
407,Saturday,3116__64010_Timetable_-_2021-10,Harmony Terminal,0,64010_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
905,Weekday,3117__3128_Timetable_-_2021-10,A - Harmony Terminal,0,3128_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
407,Weekday,3118__14017_Timetable_-_2021-10,Harmony Terminal,0,14017_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
920,Weekday,3119__12025_Timetable_-_2021-10,Simcoe & Founders,0,12025_Timetable_-_2021-10,100.0.1304096953_Timetable_-_2021-10,Eastbound,1
N1,Weekday,311__12910_Timetable_-_2021-10,Centennial Circle,1,12910_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
920,Weekday,3120__12035_Timetable_-_2021-10,Pickering Parkway Terminal,1,12035_Timetable_-_2021-10,100.0.1304096954_Timetable_-_2021-10,Westbound,1
407,Weekday,3121__14025_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,14025_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
407,Saturday,3122__64013_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,64013_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
407,Sunday,3123__74004_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,74004_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
905,Weekday,3124__3137_Timetable_-_2021-10,Whitby Station,1,3137_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
905,Saturday,3125__3627_Timetable_-_2021-10,Whitby Station,1,3627_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
420,Weekday,3126__12025_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,12025_Timetable_-_2021-10,100.0.1304097621_Timetable_-_2021-10,Northbound,1
407,Weekday,3127__14022_Timetable_-_2021-10,Farewell & Raleigh,1,14022_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
407,Saturday,3128__64018_Timetable_-_2021-10,Farewell & Raleigh,1,64018_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
407,Sunday,3129__74009_Timetable_-_2021-10,Farewell & Raleigh,1,74009_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
900,Weekday,312__12910_Timetable_-_2021-10,B - Pickering Town Centre,1,12910_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
407,Saturday,3130__64013_Timetable_-_2021-10,Harmony Terminal,0,64013_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
407,Sunday,3131__74004_Timetable_-_2021-10,Harmony Terminal,0,74004_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
407,Weekday,3132__14025_Timetable_-_2021-10,Harmony Terminal,0,14025_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
920,Weekday,3133__12031_Timetable_-_2021-10,Simcoe & Founders,0,12031_Timetable_-_2021-10,100.0.1304096953_Timetable_-_2021-10,Eastbound,1
920,Weekday,3134__12023_Timetable_-_2021-10,Pickering Parkway Terminal,1,12023_Timetable_-_2021-10,100.0.1304096954_Timetable_-_2021-10,Westbound,1
905,Weekday,3135__3128_Timetable_-_2021-10,Whitby Station,1,3128_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
905,Saturday,3136__3626_Timetable_-_2021-10,Whitby Station,1,3626_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
420,Weekday,3137__12031_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,12031_Timetable_-_2021-10,100.0.1304097621_Timetable_-_2021-10,Northbound,1
905,Saturday,3138__3624_Timetable_-_2021-10,A - Harmony Terminal,0,3624_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
407,Weekday,3139__14022_Timetable_-_2021-10,Harmony Terminal,0,14022_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
900,Weekday,313__12904_Timetable_-_2021-10,B - Pickering Town Centre,1,12904_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
407,Sunday,3140__74009_Timetable_-_2021-10,Harmony Terminal,0,74009_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
407,Saturday,3141__64018_Timetable_-_2021-10,Harmony Terminal,0,64018_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
905,Weekday,3142__3132_Timetable_-_2021-10,A - Harmony Terminal,0,3132_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
920,Weekday,3143__12035_Timetable_-_2021-10,Simcoe & Founders,0,12035_Timetable_-_2021-10,100.0.1304096953_Timetable_-_2021-10,Eastbound,1
920,Weekday,3144__12025_Timetable_-_2021-10,Pickering Parkway Terminal,1,12025_Timetable_-_2021-10,100.0.1304096954_Timetable_-_2021-10,Westbound,1
407,Weekday,3145__14016_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,14016_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
407,Saturday,3146__64009_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,64009_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
407,Sunday,3147__74008_Timetable_-_2021-10,A - Farewell & Raleigh via Colonel Sam Drive,1,74008_Timetable_-_2021-10,100.0.1046829532_Timetable_-_2021-10,Southbound,1
420,Weekday,3148__12035_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,12035_Timetable_-_2021-10,100.0.1304097621_Timetable_-_2021-10,Northbound,1
905,Saturday,3149__3628_Timetable_-_2021-10,A - Harmony Terminal,0,3628_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
900,Weekday,314__12906_Timetable_-_2021-10,B - Pickering Town Centre,1,12906_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
407,Weekday,3150__14013_Timetable_-_2021-10,Farewell & Raleigh,1,14013_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
407,Saturday,3151__64006_Timetable_-_2021-10,Farewell & Raleigh,1,64006_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
407,Sunday,3152__74005_Timetable_-_2021-10,Farewell & Raleigh,1,74005_Timetable_-_2021-10,100.0.12969876711_Timetable_-_2021-10,Southbound,1
905,Weekday,3153__3127_Timetable_-_2021-10,A - Harmony Terminal,0,3127_Timetable_-_2021-10,100.0.1296989293_Timetable_-_2021-10,Northbound,1
407,Weekday,3154__14016_Timetable_-_2021-10,Harmony Terminal,0,14016_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
407,Saturday,3155__64009_Timetable_-_2021-10,Harmony Terminal,0,64009_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
407,Sunday,3156__74008_Timetable_-_2021-10,Harmony Terminal,0,74008_Timetable_-_2021-10,100.0.1046829536_Timetable_-_2021-10,Northbound,1
920,Weekday,3157__12031_Timetable_-_2021-10,Pickering Parkway Terminal,1,12031_Timetable_-_2021-10,100.0.1304096954_Timetable_-_2021-10,Westbound,1
905,Weekday,3158__3132_Timetable_-_2021-10,Whitby Station,1,3132_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
905,Saturday,3159__3624_Timetable_-_2021-10,Whitby Station,1,3624_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
900,Weekday,315__12908_Timetable_-_2021-10,B - Pickering Town Centre,1,12908_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
920,Weekday,3160__12035_Timetable_-_2021-10,Pickering Parkway Terminal,1,12035_Timetable_-_2021-10,100.0.1304096954_Timetable_-_2021-10,Westbound,1
905,Weekday,3161__3127_Timetable_-_2021-10,Whitby Station,1,3127_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
905,Saturday,3162__3628_Timetable_-_2021-10,Whitby Station,1,3628_Timetable_-_2021-10,100.0.1046831675_Timetable_-_2021-10,Southbound,1
N2,Weekday,3163__14909_Timetable_-_2021-10,Simcoe & Wentworth,1,14909_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N2,Saturday,3164__64913_Timetable_-_2021-10,Simcoe & Wentworth,1,64913_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N2,Sunday,3165__74912_Timetable_-_2021-10,Simcoe & Wentworth,1,74912_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N2,Weekday,3166__14909_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,14909_Timetable_-_2021-10,100.0.1306863952_Timetable_-_2021-10,Northbound,1
N2,Saturday,3167__64913_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,64913_Timetable_-_2021-10,100.0.1306863952_Timetable_-_2021-10,Northbound,1
N2,Sunday,3168__74912_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,74912_Timetable_-_2021-10,100.0.1306863952_Timetable_-_2021-10,Northbound,1
N2,Weekday,3169__14910_Timetable_-_2021-10,Simcoe & Wentworth,1,14910_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
900,Weekday,316__12909_Timetable_-_2021-10,B - Pickering Town Centre,1,12909_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
N2,Saturday,3170__64914_Timetable_-_2021-10,Simcoe & Wentworth,1,64914_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N2,Sunday,3171__74913_Timetable_-_2021-10,Simcoe & Wentworth,1,74913_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N1,Saturday,3172__62910_Timetable_-_2021-10,Centennial Circle,1,62910_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
N1,Sunday,3173__72910_Timetable_-_2021-10,Centennial Circle,1,72910_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
N2,Weekday,3174__14910_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,14910_Timetable_-_2021-10,100.0.1306863952_Timetable_-_2021-10,Northbound,1
N2,Saturday,3175__64914_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,64914_Timetable_-_2021-10,100.0.1306863952_Timetable_-_2021-10,Northbound,1
N2,Sunday,3176__74913_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,74913_Timetable_-_2021-10,100.0.1306863952_Timetable_-_2021-10,Northbound,1
N1,Weekday,3177__12915_Timetable_-_2021-10,Centennial Circle,1,12915_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
N2,Weekday,3178__14909_Timetable_-_2021-10,Simcoe & Wentworth,1,14909_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N2,Saturday,3179__64913_Timetable_-_2021-10,Simcoe & Wentworth,1,64913_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
900,Weekday,317__12907_Timetable_-_2021-10,B - Pickering Town Centre,1,12907_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
N2,Sunday,3180__74912_Timetable_-_2021-10,Simcoe & Wentworth,1,74912_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N1,Sunday,3181__74914_Timetable_-_2021-10,Harmony Terminal,0,74914_Timetable_-_2021-10,100.0.1306700975_Timetable_-_2021-10,Eastbound,1
N1,Saturday,3182__64915_Timetable_-_2021-10,Harmony Terminal,0,64915_Timetable_-_2021-10,100.0.1306700975_Timetable_-_2021-10,Eastbound,1
N1,Weekday,3183__14911_Timetable_-_2021-10,Harmony Terminal,0,14911_Timetable_-_2021-10,100.0.1306700975_Timetable_-_2021-10,Eastbound,1
N1,Saturday,3184__62908_Timetable_-_2021-10,Centennial Circle,1,62908_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
N1,Sunday,3185__72908_Timetable_-_2021-10,Centennial Circle,1,72908_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
N2,Saturday,3186__64913_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,64913_Timetable_-_2021-10,100.0.1306863952_Timetable_-_2021-10,Northbound,1
N2,Weekday,3187__14909_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,14909_Timetable_-_2021-10,100.0.1306863952_Timetable_-_2021-10,Northbound,1
N2,Weekday,3188__14910_Timetable_-_2021-10,Simcoe & Wentworth,1,14910_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N2,Saturday,3189__64914_Timetable_-_2021-10,Simcoe & Wentworth,1,64914_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
900,Weekday,318__12910_Timetable_-_2021-10,B - Pickering Town Centre,1,12910_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
N2,Sunday,3190__74913_Timetable_-_2021-10,Simcoe & Wentworth,1,74913_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N1,Weekday,3191__12913_Timetable_-_2021-10,Centennial Circle,1,12913_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
N1,Sunday,3192__74915_Timetable_-_2021-10,Harmony Terminal,0,74915_Timetable_-_2021-10,100.0.1306700975_Timetable_-_2021-10,Eastbound,1
N1,Saturday,3193__64916_Timetable_-_2021-10,Harmony Terminal,0,64916_Timetable_-_2021-10,100.0.1306700975_Timetable_-_2021-10,Eastbound,1
N1,Weekday,3194__14912_Timetable_-_2021-10,Harmony Terminal,0,14912_Timetable_-_2021-10,100.0.1306700975_Timetable_-_2021-10,Eastbound,1
N2,Saturday,3195__64913_Timetable_-_2021-10,Simcoe & Wentworth,1,64913_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N2,Weekday,3196__14909_Timetable_-_2021-10,Simcoe & Wentworth,1,14909_Timetable_-_2021-10,100.0.1306863958_Timetable_-_2021-10,Southbound,1
N2,Saturday,3197__64914_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,64914_Timetable_-_2021-10,100.0.1306863952_Timetable_-_2021-10,Northbound,1
N2,Weekday,3198__14910_Timetable_-_2021-10,Ontario Tech/Durham College North Campus,0,14910_Timetable_-_2021-10,100.0.1306863952_Timetable_-_2021-10,Northbound,1
N1,Saturday,3199__62909_Timetable_-_2021-10,Centennial Circle,1,62909_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
900,Weekday,319__12904_Timetable_-_2021-10,B - Pickering Town Centre,1,12904_Timetable_-_2021-10,100.0.11522189610_Timetable_-_2021-10,Westbound,1
N1,Sunday,3200__72909_Timetable_-_2021-10,Centennial Circle,1,72909_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
N1,Weekday,3201__12914_Timetable_-_2021-10,Centennial Circle,1,12914_Timetable_-_2021-10,100.0.1306700972_Timetable_-_2021-10,Westbound,1
N1,Sunday,3202__72910_Timetable_-_2021-10,Harmony Terminal,0,72910_Timetable_-_2021-10,100.0.1306700975_Timetable_-_2021-10,Eastbound,1
